movie,production_budget,profit,profit_margin,release_date,runtime_minutes,genres,director
Mary Reilly,76583040.15296367,-46264150.21824092,-0.6041043829787234,1996-02-23,,,
Silence,49532099.063777305,-16695190.246238649,-0.33705799999999997,2016-12-23,161.0,Adventure,Martin Scorsese
Silence,49532099.063777305,-16695190.246238649,-0.33705799999999997,2016-12-23,161.0,Drama,Martin Scorsese
Silence,49532099.063777305,-16695190.246238649,-0.33705799999999997,2016-12-23,161.0,History,Martin Scorsese
Silence,49532099.063777305,-16695190.246238649,-0.33705799999999997,2016-12-23,110.0,Drama,Sakari Kirjavainen
Silence,49532099.063777305,-16695190.246238649,-0.33705799999999997,2016-12-23,110.0,War,Sakari Kirjavainen
Silence,49532099.063777305,-16695190.246238649,-0.33705799999999997,2016-12-23,87.0,Drama,Pat Collins
Silence,49532099.063777305,-16695190.246238649,-0.33705799999999997,2016-12-23,90.0,Thriller,Nelson Reis
Silence,49532099.063777305,-16695190.246238649,-0.33705799999999997,2016-12-23,7.0,Biography,Sonja Bertucci
Silence,49532099.063777305,-16695190.246238649,-0.33705799999999997,2016-12-23,7.0,Documentary,Sonja Bertucci
Silence,49532099.063777305,-16695190.246238649,-0.33705799999999997,2016-12-23,66.0,Drama,Michael Salerno
Silence,49532099.063777305,-16695190.246238649,-0.33705799999999997,2016-12-23,120.0,Drama,V.K. Prakash
Silence,49532099.063777305,-16695190.246238649,-0.33705799999999997,2016-12-23,120.0,Thriller,V.K. Prakash
Silence,49532099.063777305,-16695190.246238649,-0.33705799999999997,2016-12-23,,Thriller,Clark D. Schaefer
Silence,49532099.063777305,-16695190.246238649,-0.33705799999999997,2016-12-23,,Drama,Hamed Kheyri Motlagh
Silence,49532099.063777305,-16695190.246238649,-0.33705799999999997,2016-12-23,90.0,Drama,Todd Braley
Mr. Nobody,51031093.72115884,-51002696.28930661,-0.9994435268817204,2013-11-01,,,
My Best Friend's Wedding,73272411.21495327,604874222.976972,8.255142869565217,1997-06-20,91.0,Comedy,Feihong Chen
My Best Friend's Wedding,73272411.21495327,604874222.976972,8.255142869565217,1997-06-20,91.0,Romance,Feihong Chen
America's Sweethearts,66404415.584415585,300633239.0235009,4.5273079565217405,2001-07-20,,,
Star Trek: First Contact,74953613.7667304,319413013.14478016,4.261475826086957,1996-11-22,,,
Insomnia,65370883.824346855,191686873.52649802,2.932297413043478,2002-05-24,,Drama,Milena Partheniou
Prisoners,50482372.28329692,140916717.86994168,2.791404434782609,2013-09-20,153.0,Crime,Denis Villeneuve
Prisoners,50482372.28329692,140916717.86994168,2.791404434782609,2013-09-20,153.0,Drama,Denis Villeneuve
Prisoners,50482372.28329692,140916717.86994168,2.791404434782609,2013-09-20,153.0,Mystery,Denis Villeneuve
Courage Under Fire,74953613.7667304,185488244.0698088,2.4747071521739135,1996-07-12,,,
Inchon,121867585.49222799,-98508027.89944042,-0.8083201739130434,1982-09-17,,,
Arthur and the War of Two Worlds,53345899.67714715,-10519154.851414308,-0.19718769230769218,2010-12-31,,,
Liar Liar,71679532.71028037,699466768.2125233,9.758249555555555,1997-03-21,,,
A Bug's Life,70580153.37423313,754256979.7655706,10.686530755555557,1998-11-20,,,
Taken 2,50108299.868463464,526317194.42140037,10.503593133333332,2012-10-05,92.0,Action,Olivier Megaton
Taken 2,50108299.868463464,526317194.42140037,10.503593133333332,2012-10-05,92.0,Thriller,Olivier Megaton
The Flintstones,77628643.72469637,765989787.7439677,9.867360177777776,1994-05-27,,,
Scary Movie 3,62524809.782608695,305954849.8036631,4.893335155555556,2003-10-24,,,
Miss Congeniality,66809320.557491295,408618599.2568293,6.116191511111111,2000-12-22,,,
Pitch Perfect 3,46934419.87597911,256193034.8804422,5.458532044444444,2017-12-22,93.0,Comedy,Trish Sie
Pitch Perfect 3,46934419.87597911,256193034.8804422,5.458532044444444,2017-12-22,93.0,Music,Trish Sie
Journey to the Center of the Earth,53434299.56851507,356092474.0096469,6.664117933333333,2008-07-11,,,
The Pelican Brief,79616366.78200692,431279939.2190657,5.416975888888889,1993-12-17,,,
The Princess Diaries 2: Royal Engagement,60902938.06246691,233083488.41498148,3.8271304444444447,2004-08-11,,,
The Bucket List,55485936.2791909,275301422.13434327,4.961643266666667,2007-12-25,60.0,Adventure,Riley Rutter
The Bucket List,55485936.2791909,275301422.13434327,4.961643266666667,2007-12-25,60.0,Comedy,Riley Rutter
The Client,77628643.72469637,284173316.4457085,3.660676044444444,1994-07-20,123.0,Drama,Young-Sung Sohn
The Client,77628643.72469637,284173316.4457085,3.660676044444444,1994-07-20,123.0,Thriller,Young-Sung Sohn
The Muppets,51145266.049906865,232538025.8803854,4.546618755555556,2011-11-23,103.0,Adventure,James Bobin
The Muppets,51145266.049906865,232538025.8803854,4.546618755555556,2011-11-23,103.0,Comedy,James Bobin
The Muppets,51145266.049906865,232538025.8803854,4.546618755555556,2011-11-23,103.0,Family,James Bobin
Patriot Games,81999750.53456877,394304661.8851817,4.808608066666667,1992-06-05,,,
Monster-in-Law,58907142.85714285,253775377.57047617,4.3080578222222226,2005-05-13,,,
Training Day,64960841.33258046,195988876.4171993,3.0170310666666666,2001-10-05,,,
The Girl on the Train,47934289.41655868,218019261.18651956,4.548294422222223,2016-10-07,80.0,Thriller,Larry Brand
The Girl on the Train,47934289.41655868,218019261.18651956,4.548294422222223,2016-10-07,112.0,Crime,Tate Taylor
The Girl on the Train,47934289.41655868,218019261.18651956,4.548294422222223,2016-10-07,112.0,Drama,Tate Taylor
The Girl on the Train,47934289.41655868,218019261.18651956,4.548294422222223,2016-10-07,112.0,Mystery,Tate Taylor
The Girl on the Train,47934289.41655868,218019261.18651956,4.548294422222223,2016-10-07,,Horror,Anthony Banks
The Girl on the Train,47934289.41655868,218019261.18651956,4.548294422222223,2016-10-07,,Mystery,Anthony Banks
The Girl on the Train,47934289.41655868,218019261.18651956,4.548294422222223,2016-10-07,,Thriller,Anthony Banks
Galaxy Quest,69055012.00480193,179462393.37313327,2.598832266666667,1999-12-24,,,
Scary Movie 2,64960841.33258046,241750357.7600057,3.7214782444444454,2001-07-04,,,
Blade,70580153.37423313,245273191.37146014,3.4751014222222225,1998-08-21,,,
Coach Carter,58907142.85714285,129504583.62666668,2.1984529777777784,2005-01-14,,,
The Bounty Hunter,52759680.999376304,185092761.5277956,3.508223666666667,2010-03-19,110.0,Action,Andy Tennant
The Bounty Hunter,52759680.999376304,185092761.5277956,3.508223666666667,2010-03-19,110.0,Comedy,Andy Tennant
The Bounty Hunter,52759680.999376304,185092761.5277956,3.508223666666667,2010-03-19,110.0,Romance,Andy Tennant
The Bounty Hunter,52759680.999376304,185092761.5277956,3.508223666666667,2010-03-19,,,Sunandan Walia
The Bounty Hunter,52759680.999376304,185092761.5277956,3.508223666666667,2010-03-19,,,Yugesh Walia
Changing Lanes,63949777.65425236,125882289.4156309,1.968455466666667,2002-04-12,,,
Anaconda,71679532.71028037,251034170.30403745,3.5021736444444453,1997-04-11,,,
Underworld: Evolution,57066294.64285714,165792343.28129467,2.9052586000000007,2006-01-20,,,
Coyote Ugly,66809320.557491295,192563380.76162022,2.8822831777777775,2000-08-04,,,
Love Actually,62524809.782608695,365391623.14535874,5.843946177777778,2003-11-07,,,
Jack,73324187.38049713,117701074.03999999,1.6052148444444445,1996-08-09,82.0,Comedy,Ainun Ridho
Jack,73324187.38049713,117701074.03999999,1.6052148444444445,1996-08-09,82.0,Drama,Ainun Ridho
Jack,73324187.38049713,117701074.03999999,1.6052148444444445,1996-08-09,103.0,Drama,Edward Berger
Jack,73324187.38049713,117701074.03999999,1.6052148444444445,1996-08-09,97.0,Crime,Elisabeth Scharang
Jack,73324187.38049713,117701074.03999999,1.6052148444444445,1996-08-09,97.0,Drama,Elisabeth Scharang
The Specialist,77628643.72469637,120281550.21210527,1.5494480444444443,1994-10-07,,,
Office Christmas Party,47934289.41655868,107682562.86692053,2.246462066666666,2016-12-09,105.0,Comedy,Josh Gordon
Office Christmas Party,47934289.41655868,107682562.86692053,2.246462066666666,2016-12-09,105.0,Comedy,Will Speck
Tin Cup,73324187.38049713,138027366.530478,1.8824261333333332,1996-08-16,,,
"Yours, Mine and Ours",58907142.85714285,105666106.50761904,1.793774088888889,2005-11-23,,,
Kicking and Screaming,58907142.85714285,83367284.07238097,1.4152321777777783,2005-05-13,,,
The Hitchhiker's Guide to the Galaxy,58907142.85714285,142378991.0352381,2.4170072444444446,2005-04-29,,,
Resident Evil: Extinction,55485936.2791909,191759126.982348,3.4559951555555557,2007-09-21,,,
Fat Albert,60902938.06246691,69941085.65158284,1.1484024888888889,2004-12-25,,,
Savages,50108299.868463464,94467050.9230642,1.8852575555555557,2012-07-06,131.0,Crime,Oliver Stone
Savages,50108299.868463464,94467050.9230642,1.8852575555555557,2012-07-06,131.0,Drama,Oliver Stone
Savages,50108299.868463464,94467050.9230642,1.8852575555555557,2012-07-06,131.0,Thriller,Oliver Stone
The River Wild,77628643.72469637,165659525.70850202,2.134,1994-09-30,,,
Blended,48596601.27737226,139614236.2955951,2.8729218222222226,2014-05-23,117.0,Comedy,Frank Coraci
Blended,48596601.27737226,139614236.2955951,2.8729218222222226,2014-05-23,117.0,Romance,Frank Coraci
All Eyez on Me,46934419.87597911,57154814.29972668,1.2177590444444448,2017-06-16,139.0,Biography,Benny Boom
All Eyez on Me,46934419.87597911,57154814.29972668,1.2177590444444448,2017-06-16,139.0,Drama,Benny Boom
All Eyez on Me,46934419.87597911,57154814.29972668,1.2177590444444448,2017-06-16,139.0,Music,Benny Boom
Last Holiday,57066294.64285714,46595527.418928586,0.8165157333333336,2006-01-13,,,
16 Blocks,57066294.64285714,72905719.37139884,1.2775618222222227,2006-03-03,,,
The Indian in the Cupboard,75489271.65354331,44042863.44952756,0.5834320888888889,1995-07-14,,,
Cellular,60902938.06246691,65612229.326776065,1.0773245333333332,2004-09-10,,,
The Ant Bully,57066294.64285714,41535934.62540179,0.7278540666666667,2006-07-28,,,
Johnny English,62524809.782608695,203053050.41600546,3.247559666666667,2003-07-18,,,
Dune,110727285.85178055,24347557.140461996,0.21988760000000013,1984-12-14,,Adventure,Denis Villeneuve
Dune,110727285.85178055,24347557.140461996,0.21988760000000013,1984-12-14,,Drama,Denis Villeneuve
Dune,110727285.85178055,24347557.140461996,0.21988760000000013,1984-12-14,,Sci-Fi,Denis Villeneuve
Aliens in the Attic,53625085.649561614,47370845.53533889,0.883371,2009-07-31,,,
Across the Universe,55485936.2791909,10740617.367016822,0.19357368888888907,2007-09-14,,,
Revolutionary Road,53434299.56851507,68343846.56563076,1.2790257777777778,2008-12-26,,,
Babylon A.D.,53434299.56851507,56698623.49030436,1.0610904222222222,2008-08-29,,,
Frankenstein,77628643.72469637,153553928.69732794,1.9780575999999999,1994-11-04,130.0,Drama,Danny Boyle
Frankenstein,77628643.72469637,153553928.69732794,1.9780575999999999,1994-11-04,82.0,Drama,Jordan Salkil
Frankenstein,77628643.72469637,153553928.69732794,1.9780575999999999,1994-11-04,82.0,Horror,Jordan Salkil
Frankenstein,77628643.72469637,153553928.69732794,1.9780575999999999,1994-11-04,89.0,Horror,Bernard Rose
Frankenstein,77628643.72469637,153553928.69732794,1.9780575999999999,1994-11-04,89.0,Sci-Fi,Bernard Rose
Frankenstein,77628643.72469637,153553928.69732794,1.9780575999999999,1994-11-04,89.0,Thriller,Bernard Rose
The Glimmer Man,73324187.38049713,19243007.46382411,0.26243737777777804,1996-10-04,,,
Multiplicity,73324187.38049713,-7712642.126424469,-0.10518551111111105,1996-07-17,,,
UglyDolls,45000000.0,-460672.0,-0.010237155555555556,2019-05-03,87.0,Adventure,Kelly Asbury
UglyDolls,45000000.0,-460672.0,-0.010237155555555556,2019-05-03,87.0,Animation,Kelly Asbury
UglyDolls,45000000.0,-460672.0,-0.010237155555555556,2019-05-03,87.0,Comedy,Kelly Asbury
The Pledge,64960841.33258046,5956276.864675328,0.09169026666666671,2001-01-19,118.0,Drama,J.W. Myers
The Pledge,64960841.33258046,5956276.864675328,0.09169026666666671,2001-01-19,118.0,Family,J.W. Myers
The Producers: The Movie Musical,58907142.85714285,9623498.915714294,0.16336726666666682,2005-12-16,,,
The Phantom,73324187.38049713,-17204790.585812613,-0.23464004444444436,1996-06-07,,,
Rebound,58907142.85714285,-14005463.822857141,-0.23775493333333333,2005-07-01,84.0,Horror,Megan Freels Johnston
Rebound,58907142.85714285,-14005463.822857141,-0.23775493333333333,2005-07-01,84.0,Mystery,Megan Freels Johnston
Rebound,58907142.85714285,-14005463.822857141,-0.23775493333333333,2005-07-01,84.0,Thriller,Megan Freels Johnston
The Ghost Writer,52759680.999376304,42294552.06130537,0.8016453333333337,2010-02-19,128.0,Drama,Roman Polanski
The Ghost Writer,52759680.999376304,42294552.06130537,0.8016453333333337,2010-02-19,128.0,Mystery,Roman Polanski
The Ghost Writer,52759680.999376304,42294552.06130537,0.8016453333333337,2010-02-19,128.0,Thriller,Roman Polanski
All the Pretty Horses,66809320.557491295,-16854667.267456442,-0.2522801777777777,2000-12-22,,,
Bangkok Dangerous,53434299.56851507,20063114.20074036,0.3754725777777779,2008-09-05,,,
Nixon,75489271.65354331,5597106.753188983,0.07414440000000008,1995-12-20,,,
Dredd,50108299.868463464,11004138.976802528,0.21960711111111106,2012-09-21,95.0,Action,Pete Travis
Dredd,50108299.868463464,11004138.976802528,0.21960711111111106,2012-09-21,95.0,Crime,Pete Travis
Dredd,50108299.868463464,11004138.976802528,0.21960711111111106,2012-09-21,95.0,Sci-Fi,Pete Travis
The Rum Diary,51145266.049906865,-11758243.2464846,-0.2298989555555555,2011-10-28,119.0,Comedy,Bruce Robinson
The Rum Diary,51145266.049906865,-11758243.2464846,-0.2298989555555555,2011-10-28,119.0,Drama,Bruce Robinson
Deep Rising,70580153.37423313,-35437429.225987725,-0.5020877333333332,1998-01-30,,,
Welcome to Marwen,45815389.45549109,-21748624.42546803,-0.47470128888888896,2018-12-21,116.0,Biography,Robert Zemeckis
Welcome to Marwen,45815389.45549109,-21748624.42546803,-0.47470128888888896,2018-12-21,116.0,Comedy,Robert Zemeckis
Welcome to Marwen,45815389.45549109,-21748624.42546803,-0.47470128888888896,2018-12-21,116.0,Drama,Robert Zemeckis
Johnny English Reborn,51145266.049906865,145533413.55916047,2.8454913777777775,2011-10-21,101.0,Action,Oliver Parker
Johnny English Reborn,51145266.049906865,145533413.55916047,2.8454913777777775,2011-10-21,101.0,Adventure,Oliver Parker
Johnny English Reborn,51145266.049906865,145533413.55916047,2.8454913777777775,2011-10-21,101.0,Comedy,Oliver Parker
Miracle at St. Anna,53434299.56851507,-32543407.322294626,-0.6090359111111111,2008-09-26,,,
Big Trouble,63949777.65425236,-41565708.413212895,-0.6499742444444445,2002-04-05,,,
Man cheng jin dai huang jin jia,57066294.64285714,48786865.524375014,0.8549156000000002,2006-12-21,,,
Love in the Time of Cholera,55485936.2791909,-11473226.54318951,-0.20677719999999997,2007-11-16,,,
Pinocchio,63949777.65425236,-13694316.233162858,-0.2141417333333332,2002-12-25,,Animation,Mark Gustafson
Pinocchio,63949777.65425236,-13694316.233162858,-0.2141417333333332,2002-12-25,,Animation,Guillermo del Toro
Pinocchio,63949777.65425236,-13694316.233162858,-0.2141417333333332,2002-12-25,,Fantasy,Mark Gustafson
Pinocchio,63949777.65425236,-13694316.233162858,-0.2141417333333332,2002-12-25,,Fantasy,Guillermo del Toro
Pinocchio,63949777.65425236,-13694316.233162858,-0.2141417333333332,2002-12-25,,Musical,Mark Gustafson
Pinocchio,63949777.65425236,-13694316.233162858,-0.2141417333333332,2002-12-25,,Musical,Guillermo del Toro
Pinocchio,63949777.65425236,-13694316.233162858,-0.2141417333333332,2002-12-25,75.0,Animation,Enzo D'Alò
Pinocchio,63949777.65425236,-13694316.233162858,-0.2141417333333332,2002-12-25,75.0,Family,Enzo D'Alò
Pinocchio,63949777.65425236,-13694316.233162858,-0.2141417333333332,2002-12-25,75.0,Fantasy,Enzo D'Alò
Pinocchio,63949777.65425236,-13694316.233162858,-0.2141417333333332,2002-12-25,,Family,Stepán Gajdos
Pinocchio,63949777.65425236,-13694316.233162858,-0.2141417333333332,2002-12-25,,Fantasy,Stepán Gajdos
Pinocchio,63949777.65425236,-13694316.233162858,-0.2141417333333332,2002-12-25,75.0,Documentary,André-Line Beauparlant
Pinocchio,63949777.65425236,-13694316.233162858,-0.2141417333333332,2002-12-25,,Fantasy,Matteo Garrone
Shadow Conspiracy,71679532.71028037,-64815691.803364486,-0.9042426666666666,1997-01-31,,,
Foodfight!,50108299.868463464,-50026226.92735002,-0.9983620888888889,2012-12-31,91.0,Action,Lawrence Kasanoff
Foodfight!,50108299.868463464,-50026226.92735002,-0.9983620888888889,2012-12-31,91.0,Animation,Lawrence Kasanoff
Foodfight!,50108299.868463464,-50026226.92735002,-0.9983620888888889,2012-12-31,91.0,Comedy,Lawrence Kasanoff
Argo,49551540.98103609,354840544.75648326,7.161039550561799,2012-10-12,120.0,Biography,Ben Affleck
Argo,49551540.98103609,354840544.75648326,7.161039550561799,2012-10-12,120.0,Drama,Ben Affleck
Argo,49551540.98103609,354840544.75648326,7.161039550561799,2012-10-12,120.0,Thriller,Ben Affleck
The Fugitive,77847114.18685122,873287293.9279516,11.217979022727272,1993-08-06,,,
Rambo: First Blood Part II,104543754.64684016,966591197.9444611,9.245805272727274,1985-05-22,,,
Sleepers,71694760.99426386,284989451.494761,3.9750387272727274,1996-10-18,,,
Charlie St. Cloud,51587243.643834606,41837661.43091224,0.8110078863636364,2010-07-30,99.0,Drama,Burr Steers
Charlie St. Cloud,51587243.643834606,41837661.43091224,0.8110078863636364,2010-07-30,99.0,Fantasy,Burr Steers
Charlie St. Cloud,51587243.643834606,41837661.43091224,0.8110078863636364,2010-07-30,99.0,Romance,Burr Steers
The Juror,71694760.99426386,2381973.7038623393,0.03322381818181828,1996-02-02,114.0,Drama,Seung-wan Hong
The Interview,47516676.80454177,-27594438.555188052,-0.580731659090909,2014-02-06,,,Matt Kendrick
The Interview,47516676.80454177,-27594438.555188052,-0.580731659090909,2014-02-06,,Drama,Cathal Feeney
The Interview,47516676.80454177,-27594438.555188052,-0.580731659090909,2014-02-06,80.0,Horror,Carlos Nunez
The Interview,47516676.80454177,-27594438.555188052,-0.580731659090909,2014-02-06,80.0,Mystery,Carlos Nunez
The Interview,47516676.80454177,-27594438.555188052,-0.580731659090909,2014-02-06,80.0,Thriller,Carlos Nunez
The Interview,47516676.80454177,-27594438.555188052,-0.580731659090909,2014-02-06,112.0,Comedy,Evan Goldberg
The Interview,47516676.80454177,-27594438.555188052,-0.580731659090909,2014-02-06,112.0,Comedy,Seth Rogen
The Interview,47516676.80454177,-27594438.555188052,-0.580731659090909,2014-02-06,73.0,Documentary,Leonard Gwinn
Heaven's Gate,136515873.78640777,-114894073.94322816,-0.8416169545454545,1980-11-19,47.0,Documentary,Nic Good
The Heat,47190043.65612538,380054741.02592754,8.053706069767442,2013-06-28,117.0,Action,Paul Feig
The Heat,47190043.65612538,380054741.02592754,8.053706069767442,2013-06-28,117.0,Comedy,Paul Feig
The Heat,47190043.65612538,380054741.02592754,8.053706069767442,2013-06-28,117.0,Crime,Paul Feig
